"ensembl","LFC_Oncogene","LFC_Replicative","LFC_DNAdamage","adj_p_Oncogene","adj_p_Replicative","adj_p_DNAdamage","sig_types","symbol","entrez","source","senescence_effect","organism"
"ENSG00000138675",-1.30725985401102,2.19632775871716,-0.842924762320333,0.0169914232030763,0.000266017715611076,0.12290738306225,"Oncogene/Replicative","FGF5","2250","RNAseq","Unknown","Human"
"ENSG00000138678",1.53257595224891,-0.636234242045809,0.485486025883603,0.00427290035929442,0.224448675061864,0.36468806766073,"Oncogene","GPAT3","84803","RNAseq","Unknown","Human"
"ENSG00000138696",-1.92011958865053,0.405271222731615,-0.024787863586408,2.78351346787901e-05,0.290251561358481,0.957078297894711,"Oncogene","BMPR1B","658","RNAseq","Unknown","Human"
"ENSG00000138735",-2.95817294237983,1.21287505560998,-0.28387245729234,4.8396987628493e-09,0.00113686076597075,0.440106244246675,"Oncogene/Replicative","PDE5A","8654","RNAseq","Unknown","Human"
"ENSG00000138738",-1.20567884041966,-0.348478866885407,-0.284341259058675,1.36244807473907e-08,0.0227618098113279,0.0511151254550981,"Oncogene","PRDM5","11107","RNAseq","Unknown","Human"
"ENSG00000138771",-1.51030621976037,-0.592800359739328,-0.925555922141917,0.000132554027229202,0.0985182583320418,0.0110119805300812,"Oncogene","SHROOM3","57619","RNAseq","Unknown","Human"
"ENSG00000138772",-3.09628280655849,1.55718747600603,-0.699068950186233,2.86576295571243e-08,0.000399077896620406,0.0892822556399933,"Oncogene/Replicative","ANXA3","306","RNAseq","Unknown","Human"
"ENSG00000138778",-4.30876676190012,-0.0995808797076274,-2.40461051494831,1.22508642980197e-09,0.846934984310972,9.96511774143343e-06,"Oncogene/DNA-damage","CENPE","1062","RNAseq","Unknown","Human"
"ENSG00000138794",-1.03416333512652,-0.350919367263905,-0.643687189890245,2.38823202286724e-07,0.0285669269541699,0.000139022461180972,"Oncogene","CASP6","839","InnateDB/RNAseq","Unknown","Human"
"ENSG00000138796",-1.12806544566041,0.144359450101081,-0.925661342390014,1.8231677883605e-05,0.568419291232585,0.000211779529083105,"Oncogene","HADH","3033","RNAseq","Unknown","Human"
"ENSG00000138798",-1.8103168648414,1.2071904172173,0.42095997878206,0.00239264960496912,0.0370587074818498,0.442327102417186,"Oncogene/Replicative","EGF","1950","Ageing atlas/RNAseq","Unknown","Human"
"ENSG00000138821",1.31469365725202,0.538697214965754,1.61267097170337,0.00851556721026444,0.272713046202981,0.00151674110982572,"Oncogene/DNA-damage","SLC39A8","64116","RNAseq","Unknown","Human"
"ENSG00000138829",-2.83052936023599,1.21903264319466,-1.44000678614591,8.71113591047375e-07,0.0103053563146202,0.00310601183827244,"Oncogene/Replicative/DNA-damage","FBN2","2201","RNAseq","Unknown","Human"
"ENSG00000138835",1.19106688026404,-0.263062966509754,0.372810586802801,7.7550568900994e-07,0.222879466689908,0.0588165327963939,"Oncogene","RGS3","5998","RNAseq","Unknown","Human"
"ENSG00000139132",-3.28292578108534,1.37575206377234,-0.224784193551862,1.90683438215472e-09,0.000541622512606627,0.571254577918969,"Oncogene/Replicative","FGD4","121512","RNAseq","Unknown","Human"
"ENSG00000139133",-1.28919757437448,-0.199187630254329,-0.84759964040544,9.72518464833177e-07,0.369883825566418,0.000568438023470372,"Oncogene","ALG10","84920","RNAseq","Unknown","Human"
"ENSG00000139174",-2.14080065852561,1.01552537123636,-0.140725558678397,1.53079814533724e-07,0.0023372523759561,0.690884882011151,"Oncogene/Replicative","PRICKLE1","144165","RNAseq","Unknown","Human"
"ENSG00000139178",-1.57178036892572,0.59428384516048,-0.439330284984582,7.24261765406786e-07,0.0236262186855385,0.0967877965390622,"Oncogene","C1RL","51279","RNAseq","Unknown","Human"
"ENSG00000139209",-2.99062939923733,1.58190315538789,-0.159002899360315,3.89618351912356e-07,0.000960389378908958,0.747479827425338,"Oncogene/Replicative","SLC38A4","55089","RNAseq","Unknown","Human"
"ENSG00000139211",-1.06560732898411,-0.332292171465265,-0.0306950275619692,0.00196589002959436,0.344198980621478,0.939357674757034,"Oncogene","AMIGO2","347902","RNAseq","Unknown","Human"
"ENSG00000139263",-1.68212653408744,-0.494539800895466,-0.178080815100584,1.35891482257568e-07,0.0480604157529245,0.506198406108592,"Oncogene","LRIG3","121227","RNAseq","Unknown","Human"
"ENSG00000139289",1.7381290279509,-0.294789892730548,0.917256199450061,3.3294229159197e-07,0.285315150793349,0.00116238654055571,"Oncogene","PHLDA1","22822","RNAseq","Unknown","Human"
"ENSG00000139318",3.34693933585347,0.13304523303001,1.5851033595542,1.11970764855657e-10,0.700734001940515,1.21556324600882e-05,"Oncogene/DNA-damage","DUSP6","1848","CSgene/RNAseq","Unknown","Human"
"ENSG00000139323",1.30979325531921,0.543016758256941,0.23959797188606,1.82582282514305e-07,0.0067488206724799,0.220283767310489,"Oncogene","POC1B","282809","RNAseq","Unknown","Human"
"ENSG00000139329",-3.22320544957556,1.43877011535376,0.632699610946514,6.92835501921386e-06,0.0169328258131511,0.295075400195074,"Oncogene/Replicative","LUM","4060","RNAseq","Unknown","Human"
"ENSG00000139343",-1.04277375870514,0.317091280002222,-1.14151638924236,8.99206290261906e-05,0.193438662275556,3.48718987902322e-05,"Oncogene/DNA-damage","SNRPF","6636","RNAseq","Unknown","Human"
"ENSG00000139350",-1.17402579167592,-0.0123698905937681,-0.724890321054221,2.37989150162036e-07,0.953761127865648,0.000277284463305958,"Oncogene","NEDD1","121441","RNAseq","Unknown","Human"
"ENSG00000139354",-2.49945760508024,-0.191225527638137,-1.91938216714529,3.23783733554039e-07,0.650883874010392,2.79013095902096e-05,"Oncogene/DNA-damage","GAS2L3","283431","RNAseq","Unknown","Human"
"ENSG00000139364",3.81283997696181,1.05507043390142,1.62664450882546,7.11682583965275e-07,0.0761085884126989,0.00654144820307756,"Oncogene/DNA-damage","TMEM132B","114795","RNAseq","Unknown","Human"
"ENSG00000139428",-1.07194053328891,-0.0154121570239411,-0.931294305428913,1.42965146553794e-05,0.954423643314248,9.89288070492904e-05,"Oncogene","MMAB","326625","RNAseq","Unknown","Human"
"ENSG00000139567",1.64251519884555,0.0364229603892089,0.755283998128061,1.85645507060296e-05,0.925727485640915,0.0212673203909512,"Oncogene","ACVRL1","94","RNAseq","Unknown","Human"
"ENSG00000139618",-1.43771148978043,-1.47681321789521,-1.67408243524045,0.000351056421631365,0.000239868718098069,0.000111281997322943,"Oncogene/Replicative/DNA-damage","BRCA2","675","Ageing atlas/RNAseq","Unknown","Human"
"ENSG00000139684",-1.09832788943163,1.11766349382117,-1.0856176601095,0.00015914389287987,0.000183254717451423,0.000220027622928043,"Oncogene/Replicative/DNA-damage","ESD","2098","RNAseq","Unknown","Human"
"ENSG00000139722",1.29333753668358,-0.659230767006377,0.82416339802677,2.75988421915682e-05,0.0255120498707529,0.003358169074469,"Oncogene","VPS37B","79720","RNAseq","Unknown","Human"
"ENSG00000139734",-4.40706700067735,0.466071473421471,-1.96552788615703,2.0321949862596e-10,0.282503586136457,5.55788311030272e-05,"Oncogene/DNA-damage","DIAPH3","81624","RNAseq","Unknown","Human"
"ENSG00000139793",-1.1830421117704,0.880162940223534,0.00982435581219207,8.7924576915974e-05,0.00188328220308615,0.976785541259742,"Oncogene","MBNL2","10150","RNAseq","Unknown","Human"
"ENSG00000139835",-1.78468792336935,-0.641080979660387,0.168224855899497,0.00495924119941339,0.230181643650093,0.761089221164402,"Oncogene","GRTP1","79774","RNAseq","Unknown","Human"
"ENSG00000139874",-3.08699769407479,0.540454289218049,-0.579912942445091,4.6000488328725e-07,0.262572760305258,0.220817152072446,"Oncogene","SSTR1","6751","RNAseq","Unknown","Human"
"ENSG00000139926",-1.03484584623549,1.34789851784624,-0.321888429039797,0.00243570015995518,0.000208212414945109,0.344328285087928,"Oncogene/Replicative","FRMD6","122786","RNAseq","Unknown","Human"
"ENSG00000140025",-1.05347425662461,0.377398640156924,-0.472802168150454,4.77547679069981e-06,0.0531545414763693,0.0186580028911365,"Oncogene","EFCAB11","90141","RNAseq","Unknown","Human"
"ENSG00000140285",-3.69719818957373,2.12349324735046,1.36209205386978,2.58567503977346e-06,0.00155833951603248,0.0325334205553806,"Oncogene/Replicative/DNA-damage","FGF7","2252","Ageing atlas/InnateDB/RNAseq","Unknown","Human"
"ENSG00000140386",-1.24188556586824,0.818477482783788,-0.16066475145885,1.35236185722353e-05,0.00165063597963998,0.540145364480397,"Oncogene","SCAPER","49855","RNAseq","Unknown","Human"
"ENSG00000140416",-1.72462702890543,0.766098445326244,-1.21492046695727,0.000110797085905861,0.057627336881991,0.00375634341876451,"Oncogene/DNA-damage","TPM1","7168","RNAseq","Unknown","Human"
"ENSG00000140451",-1.79996458998344,-1.146206162523,-1.45448026526811,4.74291302032024e-05,0.00449926340199547,0.00058658532240912,"Oncogene/Replicative/DNA-damage","PIF1","80119","RNAseq","Unknown","Human"
"ENSG00000140474",1.16165021342061,-0.0900424989920777,-0.00415120881792731,2.91580730784128e-07,0.658457896680656,0.985270342856886,"Oncogene","ULK3","25989","CSgene/RNAseq","Unknown","Human"
"ENSG00000140525",-1.55982450599496,-0.45080948376529,-1.3564184702085,1.06504630772282e-08,0.030289836427386,2.05992945769053e-07,"Oncogene/DNA-damage","FANCI","55215","RNAseq","Unknown","Human"
"ENSG00000140534",-1.62062088976264,-0.780740603843466,-1.35980876002414,3.97824823082822e-07,0.00380345067617652,9.20607782156936e-06,"Oncogene/DNA-damage","TICRR","90381","RNAseq","Unknown","Human"
"ENSG00000140548",1.03032035351114,-0.394543376101546,0.255237879577927,2.73444039407918e-05,0.0799310563181209,0.23649899572827,"Oncogene","ZNF710","374655","RNAseq","Unknown","Human"
"ENSG00000140564",1.40446276894604,-0.954410494405865,0.87660679605111,8.43521554557447e-05,0.00512769236937912,0.00741658519747174,"Oncogene","FURIN","5045","RNAseq","Unknown","Human"
"ENSG00000140854",1.01287190136926,-0.49279755904449,0.379405868882384,4.15928400801835e-05,0.0408774482592681,0.0891666524060973,"Oncogene","KATNB1","10300","RNAseq","Unknown","Human"
"ENSG00000140931",1.38026963414318,-0.261749685739766,0.129671223030367,3.48383986590125e-06,0.311853730546048,0.629175585085597,"Oncogene","CMTM3","123920","RNAseq","Unknown","Human"
"ENSG00000140937",-1.33657043938767,-0.334958036947953,-0.278839234815014,7.65350087478451e-07,0.12964107768882,0.207373651470325,"Oncogene","CDH11","1009","RNAseq","Unknown","Human"
"ENSG00000141052",-1.76631160682901,-1.83126981871334,-0.149372300673833,0.00138515189384914,0.00122473192770248,0.802616736831123,"Oncogene/Replicative","MYOCD","93649","RNAseq","Unknown","Human"
"ENSG00000141337",1.78704895172899,0.36766170584569,0.893265678671218,1.54133463476433e-09,0.0826657681581396,8.29270069379763e-05,"Oncogene","ARSG","22901","RNAseq","Unknown","Human"
"ENSG00000141338",-1.52076804059332,0.582847144995294,1.88757436160188,0.0374786645327292,0.368022578755068,0.00493230363966279,"Oncogene/DNA-damage","ABCA8","10351","RNAseq","Unknown","Human"
"ENSG00000141401",-3.22591592687486,-0.234988478684395,-0.23493669289659,9.42809688209552e-10,0.510696089401177,0.532834232792846,"Oncogene","IMPA2","3613","RNAseq","Unknown","Human"
"ENSG00000141447",-1.96609100629749,1.75651831817906,-1.26724307699005,8.75297909299732e-06,4.82380703927955e-05,0.00151938651550422,"Oncogene/Replicative/DNA-damage","OSBPL1A","114876","RNAseq","Unknown","Human"
"ENSG00000141448",-1.6815271968952,0.452241524979782,0.505408029779754,0.000246939403356398,0.275262354232713,0.212465423118764,"Oncogene","GATA6","2627","InnateDB/RNAseq","Unknown","Human"
"ENSG00000141458",1.5707481815509,-0.597247241789702,1.54176143433353,1.42459591914724e-05,0.0605199342676858,2.20320005558077e-05,"Oncogene/DNA-damage","NPC1","4864","RNAseq","Unknown","Human"
"ENSG00000141519",1.05982082403785,0.431226467521041,0.914095980655804,8.66791118946365e-05,0.079798044869778,0.00023760378225097,"Oncogene","CCDC40","55036","RNAseq","Unknown","Human"
"ENSG00000141562",1.27902636825113,-0.960181602938309,0.575482479154434,2.43515620483329e-05,0.000954224738007117,0.0321179373993478,"Oncogene","NARF","26502","RNAseq","Unknown","Human"
"ENSG00000141934",1.59512407664749,-0.730710765870362,0.943739338264263,0.00053473602239793,0.102296075503377,0.0305644339569401,"Oncogene","PLPP2","8612","RNAseq","Unknown","Human"
"ENSG00000142149",-2.65949069625166,-0.521441060182979,-0.656292293316775,5.62928293081026e-09,0.0890190699425963,0.0188025277071618,"Oncogene","HUNK","30811","RNAseq","Unknown","Human"
"ENSG00000142156",1.19862280325839,-0.357828441496662,0.213617882191181,0.00176039320672446,0.345932422324262,0.584423775807272,"Oncogene","COL6A1","1291","RNAseq","Unknown","Human"
"ENSG00000142173",1.56030496370301,-1.02212167155903,-0.0904376557241438,0.000822747703032462,0.0274573999705111,0.859299934980577,"Oncogene/Replicative","COL6A2","1292","RNAseq","Unknown","Human"
"ENSG00000142178",1.87205363965489,0.398573017300301,0.936850111641689,4.39516287777535e-06,0.28421936893937,0.00386693469409304,"Oncogene","SIK1","150094","CellAge/RNAseq","Induces","Human"
"ENSG00000142694",1.04004476088265,-0.579519076483154,0.815629039719436,0.0020966676543802,0.142246914239486,0.0120375090692332,"Oncogene","EVA1B","55194","RNAseq","Unknown","Human"
"ENSG00000142731",-3.94993639881961,-0.652867130414479,-2.65817581852049,1.55780236490818e-10,0.079706623780538,1.59666212022498e-07,"Oncogene/DNA-damage","PLK4","10733","RNAseq","Unknown","Human"
"ENSG00000142794",-2.33307063745747,1.31078397988392,-0.803305858016503,5.23749251564991e-07,0.000893636215574297,0.0327673038314805,"Oncogene/Replicative","NBPF3","84224","RNAseq","Unknown","Human"
"ENSG00000142798",-1.25706349274189,-0.0975197456244399,0.442356420089447,0.000262780663459465,0.803130037732418,0.168696042649612,"Oncogene","HSPG2","3339","RNAseq","Unknown","Human"
"ENSG00000142856",-1.01749227702354,-0.0540517643694256,-1.11488288391371,2.84501817216154e-06,0.808284354324715,2.10417037764387e-06,"Oncogene/DNA-damage","ITGB3BP","23421","RNAseq","Unknown","Human"
"ENSG00000142871",-2.89110502269016,1.74968788078004,-0.851154785744015,1.20547519856175e-06,0.000715936974410974,0.0766319696863879,"Oncogene/Replicative","CYR61","3491","CellAge/RNAseq","Induces","Human"
"ENSG00000142892",-2.51946921338443,1.52614415212902,-1.05111101251171,8.6796613587902e-07,0.000650563739890242,0.0147718464069724,"Oncogene/Replicative/DNA-damage","PIGK","10026","RNAseq","Unknown","Human"
"ENSG00000142945",-3.84713156759715,-0.599153726745035,-3.34659354450063,3.05365681753419e-10,0.131065931691207,6.16029363419091e-09,"Oncogene/DNA-damage","KIF2C","11004","CSgene/RNAseq","Unknown","Human"
"ENSG00000142949",-1.11650373573352,0.612540975532488,-0.468141949738251,0.000140649867242784,0.0284748369109875,0.0799767049917422,"Oncogene","PTPRF","5792","RNAseq","Unknown","Human"
"ENSG00000143067",1.93819035984804,-0.915500502933947,0.940311465397116,7.23925952044163e-07,0.00527430169717253,0.0040776039575901,"Oncogene","ZNF697","90874","RNAseq","Unknown","Human"
"ENSG00000143228",-4.685114201715,-0.563940079047736,-3.18778168828325,4.96550540645015e-10,0.247118780711027,6.66932039765981e-07,"Oncogene/DNA-damage","NUF2","83540","RNAseq","Unknown","Human"
"ENSG00000143248",1.89315752355919,-0.360027135867631,1.73826196118491,0.000129628561117175,0.434371313368538,0.000352106165139302,"Oncogene/DNA-damage","RGS5","8490","RNAseq","Unknown","Human"
"ENSG00000143344",1.24270594057472,0.046766519864806,0.474807396311415,1.74479124654087e-08,0.813996403845617,0.00578442379533281,"Oncogene","RGL1","23179","RNAseq","Unknown","Human"
"ENSG00000143367",-2.40112366185899,1.94410872251318,-0.275663282186984,4.93915888205819e-06,8.8978493612599e-05,0.558078913252028,"Oncogene/Replicative","TUFT1","7286","RNAseq","Unknown","Human"
"ENSG00000143384",1.70805925595544,-0.382720758204733,0.589450503287362,6.00648800438743e-09,0.0672592557677034,0.00570622056993934,"Oncogene","MCL1","4170","CellAge/CSgene/RNAseq","Inhibits","Human"
"ENSG00000143401",-1.14923382927831,-0.403972288065964,-1.04978230305522,4.01243115260795e-06,0.0565861429625153,2.18869291258056e-05,"Oncogene/DNA-damage","ANP32E","81611","RNAseq","Unknown","Human"
"ENSG00000143476",-3.43074426059856,-0.415062647412274,-2.75440079620023,1.53678379219326e-08,0.364862989141317,8.92875000894872e-07,"Oncogene/DNA-damage","DTL","51514","RNAseq","Unknown","Human"
"ENSG00000143479",1.59022296999697,0.129720364070234,0.372048561071291,2.0321949862596e-10,0.435840855964739,0.0216639141803662,"Oncogene","DYRK3","8444","RNAseq","Unknown","Human"
"ENSG00000143653",-1.04172657148128,0.561227072470048,-0.637380531770825,4.28865332725807e-06,0.00481258454365244,0.0014862122538449,"Oncogene","SCCPDH","51097","RNAseq","Unknown","Human"
"ENSG00000143756",1.00769607734875,0.035396246339178,0.281177991241086,5.70220250543623e-09,0.810622155734134,0.0316106976791919,"Oncogene","FBXO28","23219","RNAseq","Unknown","Human"
"ENSG00000143786",3.69912223376114,-1.04454901485052,1.6418326656468,1.94222666315137e-07,0.0579394680158998,0.00387325719477927,"Oncogene/DNA-damage","CNIH3","149111","RNAseq","Unknown","Human"
"ENSG00000143797",-1.13811800569918,0.176655778979009,-0.249620026921921,2.67210506941228e-05,0.482056117167255,0.306251967072341,"Oncogene","MBOAT2","129642","RNAseq","Unknown","Human"
"ENSG00000143799",-1.07532884827018,-0.568120827618304,-1.06196335823052,5.87274945971643e-09,0.000166749410885585,9.56259772308463e-09,"Oncogene/DNA-damage","PARP1","142","Ageing atlas/CSgene/RNAseq","Unknown","Human"
"ENSG00000143815",-1.70189412589308,-0.527041675351555,-1.45787411554539,5.20684575952575e-09,0.0141662732768933,1.86279976894133e-07,"Oncogene/DNA-damage","LBR","3930","RNAseq","Unknown","Human"
"ENSG00000143816",1.04483262550404,0.563642971586817,1.62027103277934,0.0315350122791743,0.310735318559406,0.00148726399055452,"Oncogene/DNA-damage","WNT9A","7483","RNAseq","Unknown","Human"
"ENSG00000143845",-1.16413106045224,0.376727121491881,0.207676579091653,9.89194409470376e-08,0.0294983391710115,0.218627294502184,"Oncogene","ETNK2","55224","RNAseq","Unknown","Human"
"ENSG00000143867",-1.59701350084169,0.872509503402224,-0.256563316903854,0.00079300416074588,0.0511465766093578,0.591520381889163,"Oncogene","OSR1","130497","RNAseq","Unknown","Human"
"ENSG00000143924",-1.04610747487759,-0.000436483698655802,-0.699229950884896,2.19791196041308e-07,0.998132809200913,8.19141526862537e-05,"Oncogene","EML4","27436","RNAseq","Unknown","Human"
"ENSG00000143933",-1.48963551449847,1.35271828517981,-0.759728150243026,3.33148744390742e-05,0.000126807612291243,0.0181123340260256,"Oncogene/Replicative","CALM2","805","RNAseq","Unknown","Human"
