InnateDB Gene ID	Gene Symbol	Species	PubMED ID	Annotation
134957	Ahr	10090	21683686	"Ahr deficiency impairs TLR and NFkB-mediated proinflammatory gene expression after activation by a classical stimulus, such as LPS."
134957	Ahr	10090	23954130	"Innate expression of Ahr plays a protective role in T-cell-induced colitis by suppressing T helper 17 cells, thus inhibiting proinflammatory cytokine production. "
134957	Ahr	10090	26857571	"Uropathogenic Escherichia coli suppresses neutrophil migration early in bacterial cystitis by eliciting an Ido1-mediated increase in local production of kynurenines, which act through the Ahr to impair neutrophil chemotaxis."
142448	Ido1	10090	22355111	Ido1 limits innate and adaptive immunity to apoptotic self-antigens. Ido1-mediated inhibition of inflammation plays a key role in suppressing systemic autoimmune diseases.
142448	Ido1	10090	26857571	"Uropathogenic Escherichia coli suppresses neutrophil migration early in bacterial cystitis by eliciting an Ido1-mediated increase in local production of kynurenines, which act through the Ahr to impair neutrophil chemotaxis."
154384	Lgals3	10090	22486577	Lgals3 influences the course of malaria in a Plasmodium species-specific manner.
154384	Lgals3	10090	26857579	Lgals3 plays an important role in innate immunity to infection and colonization of Helicobacter pylori.
212683	Trpm5	10090	26847546	Tuft cells express Il25 and elicit group 2 innate lymphoid cells in a Trpm5-dependent manner in response to parasite colonization.
162540	Il25	9606	24631157	"Chitin induces IL25, IL33, and TSLP which are required to stimulate ILC2 production of IL5 and IL13. IL5 and IL13, in turn, are required for the accumulation of eosinophils and alternatively activated macrophages that are associated with allergy."
162540	Il25	9606	26847546	Tuft cells express Il25 and elicit group 2 innate lymphoid cells in a Trpm5-dependent manner in response to parasite colonization.
169968	Rorc	10090	24419270	Gata3 plays a generalized role in innate lymphoid cell (ILC) lineage determination and is critical for the development of gut Rorc+ group 3 ILCs subsets that maintain mucosal barrier homeostasis.
169968	Rorc	10090	24670648	Retinoic acid (RA) induces the maturation of lymphoid tissue inducer cells in developing lymph nodes by inducing RA receptor binding to the promoter region of  Rorc.
169968	Rorc	10090	26878233	Rorc is differentially required in the maintenance of TH17 cell and group 3 innate lymphoid cell responses.
186803	Mb21d1	10090	25642965	"Aberrant mitochondrial DNA (mtDNA) packaging promotes escape of mtDNA into the cytosol, where it engages the DNA sensor Mb21d1 and promotes Tmem173-Irf3-dependent signalling to elevate IFN-stimulated gene expression, potentiate type I IFN responses and confer broad viral resistance. "
186803	Mb21d1	10090	26944200	The cationic polymer and vaccine adjuvant chitosan can engage the Tmem173/Mb21d1 (STING/cGAS) pathway to trigger innate and adaptive immune responses.
137341	Tmem173	10090	21820332	Tmem173 is involved in the innate immune recognition of Plasmodium falciparum AT-rich DNA and in the subsequent induction of type I IFNs.
137341	Tmem173	10090	22000020	Tmem173 activates Stat6 during viral infection to induce genes responsible for immune cell homing.
137341	Tmem173	10090	23055924	"Dengue viral NS2B3 protease complex cannot degrade murine TMEM173, which confers protection against the viral infection."
137341	Tmem173	10090	24119841	Cyclic dinucleotides initiate the production of Tmem173(STING)-dependent proinflammatory genes and a negative-feedback to prevent sustained production that may otherwise lead to inflammation.
137341	Tmem173	10090	24131791	Cyclic-di-GMP-induced levels of Ifi202b suppress the expression of Tmem173 (STING).
137341	Tmem173	10090	25517615	The innate immune system plays a role in immunogenic tumour recognition. Tumor-cell-derived DNA triggers Ifnb1 production and dendritic cell activation via Tmem173 and Irf3 cytosolic DNA sensing pathways.
137341	Tmem173	10090	25692705	"Unrepaired DNA lesions induce type I interferons via the Tmem173 pathway, resulting in enhanced anti-viral and anti-bacterial responses in Atm (-/-) mice.
"
137341	Tmem173	10090	25646421	"Tmem173-deficient macrophages fail to express negative regulators of immune activation and are hyperresponsive to TLR ligands, producing abnormally high levels of proinflammatory cytokines. "
137341	Tmem173	10090	25642965	"Aberrant mitochondrial DNA (mtDNA) packaging promotes escape of mtDNA into the cytosol, where it engages the DNA sensor Mb21d1 and promotes Tmem173-Irf3-dependent signalling to elevate IFN-stimulated gene expression, potentiate type I IFN responses and confer broad viral resistance. "
137341	Tmem173	10090	26590319	"DNA vaccine-induced, Irf7-dependent signalling, as part of the Tmem173 (Sting) pathway, is critical for generation of both innate cytokine signalling and antigen-specific B and T cell responses."
137341	Tmem173	10090	26944200	The cationic polymer and vaccine adjuvant chitosan can engage the Tmem173/Mb21d1 (STING/cGAS) pathway to trigger innate and adaptive immune responses.
106840	TLR5	9606	15069060	"TLR5 engagement with its ligand, flagellin, results in the activation of MAP kinases (ERK1/2, JNK, and p38) and degradation of NFKBIA (I-kappa-B-alpha)."
106840	TLR5	9606	17283206	Toll-like receptor 5 (TLR5) is the TLR activated by bacterial flagellin and TLR5 residue 268 is responsible for human and mouse discrimination between flagellin molecules. 
106840	TLR5	9606	11323673	"TLR5 recognizes bacterial flagellin from both Gram-positive and Gram-negative bacteria, and its activation mobilizes the nuclear factor NF-kappaB and stimulates tumour necrosis factor-alpha (TNF) production."
106840	TLR5	9606	11489966	TLR5 expressed on the basolateral surface of intestinal epithelia mediates innate immune inflammatory responses to Salmonella by inducing epithelial pro-inflammatory gene expression.
106840	TLR5	9606	12794153	TLR5 forms heteromeric complexes with TLR4 as well as homomeric complexes. Signaling via heteromeric TLR5/TLR4 complexes is involved in the induction of macrophage nitric oxide (NO) production by Gram-negative flagellin.
106840	TLR5	9606	22434932	TLR5 forms a dimer upon binding to bacterial flagellin.
106840	TLR5	9606	22545147	TLR5 is highly expressed in mucosal dendritic cells and TLR5 signalling restricts regulatory T cell generation. (Demonstrated in mice)
106840	TLR5	9606	22863420	TLR5 deficiency in mice leads to a transient inability to manage proteobacteria which promotes chronic gut inflammation. (Demonstrated in mouse)
106840	TLR5	9606	26950764	"CXCR1 regulates anti-Pseudomonas neutrophil responses through modulation of reactive oxygen species and interference with TLR5 expression.

"
80821	CXCR1	9606	26950764	"CXCR1 regulates anti-Pseudomonas neutrophil responses through modulation of reactive oxygen species and interference with TLR5 expression.

"
195602	Stat6	10090	22000020	Stat6 is phosphorylated upon viral infection and translocates to the nucleus to induce genes responsible for immune cell homing.
195602	Stat6	10090	26953325	"Stat6 signalling negatively regulates γδ17 T cells, which plays a front-line role in mucosal immunity."
212845	Dhcr7	10090	26938778	"Mir342 is involved in a novel post-transcriptional viral defence mechanism in IFN-activated macrophages by directly targeting Srebf2, Idi1, Dhcr7 and Sc4mol of the sterol pathway."
158311	Sc4mol	10090	26938778	"Mir342 is involved in a novel post-transcriptional viral defence mechanism in IFN-activated macrophages by directly targeting Srebf2, Idi1, Dhcr7 and Sc4mol of the sterol pathway."
129163	Idi1	10090	26938778	"Mir342 is involved in a novel post-transcriptional viral defence mechanism in IFN-activated macrophages by directly targeting Srebf2, Idi1, Dhcr7 and Sc4mol of the sterol pathway."
166203	Srebf2	10090	21408089	"Srebf2 is a key transcriptional regulator of sterol biosynthesis in lipid metabolism, and Srebp2 protein levels in macrophages are negatively regulated by type I interferon signalling during viral infection. "
166203	Srebf2	10090	26938778	"Mir342 is involved in a novel post-transcriptional viral defence mechanism in IFN-activated macrophages by directly targeting Srebf2, Idi1, Dhcr7 and Sc4mol of the sterol pathway."
221078	Mir342	10090	26938778	"Mir342 is involved in a novel post-transcriptional viral defence mechanism in IFN-activated macrophages by directly targeting Srebf2, Idi1, Dhcr7 and Sc4mol of the sterol pathway."
158292	Tgfb1	10090	26588780	Epithelial cell-derived cytokine Tgfb1 has a central role in the generation of the pulmonary immune response by enhancing the chemoactivity of type 2 innate lymphoid cells.
174662	Sod1	10090	26588782	"Sod1 is essential in protecting hepatocytes from virus-induced, interferon-driven oxidative damage in the liver."
7247	LGALS3	9606	18825751	LGALS3 exerts a regulatory role in innate immunity by diminishing IL-1beta production and thus affecting resistance to Rhodococcus equi infection.
7247	LGALS3	9606	19951367	"LGALS3, an abundant protein in macrophages and epithelial cells, belongs to a family of beta-galactoside-binding proteins, the galectins, with many proposed functions in immune response, development, differentiation, cancer and infection. "
7247	LGALS3	9606	20208507	"LGALS3 is part of the galectin family of proteins that have emerged as autonomous bacteria-killing agents, pointing to a principal role of these proteins in innate immunity."
7247	LGALS3	9606	22486577	LGALS3 influences the course of malaria in a Plasmodium species-specific manner. (Demonstrated in mice)
7247	LGALS3	9606	26589797	LGALS1 and LGALS3 play opposing roles in the inflammatory responses to Trichomonas vaginalis infection.
6929	LGALS1	9606	19561030	"LGALS1, the prototype of a family of beta-galactoside-binding proteins, is involved in monocyte chemoattraction at sites of inflammation where it stimulates monocyte migration in a dose-dependent manner via the p44/42 MAP kinase pathway."
6929	LGALS1	9606	26589797	LGALS1 and LGALS3 play opposing roles in the inflammatory responses to Trichomonas vaginalis infection.
205873	Aim2	10090	20401524	"Aim2 is uniquely involved in sensing infection with the intracellular bacteria Francisella tularensis and subsequently triggering caspase-1-mediated pro-inflammatory cytokine production and macrophage cell death, which activate other components of the immune system and eliminate the infected macrophages."
205873	Aim2	10090	20457908	"Aim2 is required for innate immune recognition of Francisella tularensis where Aim2-deficient mice display an increased susceptibility to F. tularensis infection compared with wild-type mice.
"
205873	Aim2	10090	21562230	"Aim2-containing inflammasomes are activated in response to cytosolic DNA; this response is augmented in keratinocytes from psoriatic lesions and contributes to the auto-inflammatory disease. (Demonstrated in human)
"
205873	Aim2	10090	26590313	"During influenza A virus infection, host-derived DNA accumulates in the lung microenvironment and is sensed by Aim2, which limits immune-mediated damage to infected tissues.



"
212081	Irf7	10090	21820332	Irf7 is involved in the innate immune recognition of Plasmodium falciparum AT-rich DNA and in the subsequent induction of type I IFNs. Mice lacking Irf3/Irf7 are resistant to otherwise lethal cerebral malaria.
212081	Irf7	10090	24362933	"Plasmodium RNA is a pathogen-associated molecular pattern (PAMP) capable of activating a type I IFN response via the cytosolic pattern recognition receptors Ifih1 and Mavs, as well as via transcription factors Irf3 and Irf7."
212081	Irf7	10090	25531441	Genetic deletion of Eif4ebp1 or Eif4ebp2 potentiates innate antiviral immunity by enhancing translation of Irf7. 
212081	Irf7	10090	26590319	"DNA vaccine-induced, Irf7-dependent signalling, as part of the Tmem173 (Sting) pathway, is critical for generation of both innate cytokine signalling and antigen-specific B and T cell responses."
164788	Cxcr3	10090	21518789	"Cxcr3 expression on recruited peritoneal macrophages and granulocytes increases following sepsis, and deletion of Cxcr3 significantly increases mortality to a septic challenge in neonatal mice.
"
164788	Cxcr3	10090	24130498	"Inflammatory monocyte activation status, as measured by dual production of TNF-alpha and IL-12, was severely impaired in Cxcr3(-/-) mice. Deletion of Cxcr3 in mice resulted in selective loss of ability to control T. gondii infection specifically in the lamina propria compartment.
"
164788	Cxcr3	10090	25466888	Cxcr3 expression in innate CD8+ T cells defines protective antibacterial and cancer immunity upon Il15 stimulation. 
